d3mIndex,type,repeat,fold
20252,TRAIN,0,0
20253,TRAIN,0,0
20254,TRAIN,0,0
20255,TRAIN,0,0
20256,TRAIN,0,0
20257,TRAIN,0,0
20258,TRAIN,0,0
20259,TRAIN,0,0
20260,TRAIN,0,0
20262,TRAIN,0,0
20264,TRAIN,0,0
20268,TRAIN,0,0
20269,TRAIN,0,0
20270,TRAIN,0,0
20271,TRAIN,0,0
20272,TRAIN,0,0
20273,TRAIN,0,0
20274,TRAIN,0,0
20276,TRAIN,0,0
20278,TRAIN,0,0
20281,TRAIN,0,0
20282,TRAIN,0,0
20285,TRAIN,0,0
20286,TRAIN,0,0
20288,TRAIN,0,0
20289,TRAIN,0,0
20291,TRAIN,0,0
20292,TRAIN,0,0
20294,TRAIN,0,0
20295,TRAIN,0,0
20297,TRAIN,0,0
20298,TRAIN,0,0
20300,TRAIN,0,0
20301,TRAIN,0,0
20302,TRAIN,0,0
20304,TRAIN,0,0
20308,TRAIN,0,0
20309,TRAIN,0,0
20310,TRAIN,0,0
20311,TRAIN,0,0
20313,TRAIN,0,0
20314,TRAIN,0,0
20316,TRAIN,0,0
20317,TRAIN,0,0
20318,TRAIN,0,0
20319,TRAIN,0,0
20322,TRAIN,0,0
20324,TRAIN,0,0
20330,TRAIN,0,0
20332,TRAIN,0,0
20333,TRAIN,0,0
20334,TRAIN,0,0
20335,TRAIN,0,0
20336,TRAIN,0,0
20337,TRAIN,0,0
20338,TRAIN,0,0
20339,TRAIN,0,0
20340,TRAIN,0,0
20343,TRAIN,0,0
20344,TRAIN,0,0
20346,TRAIN,0,0
20347,TRAIN,0,0
20348,TRAIN,0,0
20349,TRAIN,0,0
20351,TRAIN,0,0
20352,TRAIN,0,0
20355,TRAIN,0,0
20356,TRAIN,0,0
20359,TRAIN,0,0
20361,TRAIN,0,0
20363,TRAIN,0,0
20364,TRAIN,0,0
20366,TRAIN,0,0
20371,TRAIN,0,0
20373,TRAIN,0,0
20376,TRAIN,0,0
20377,TRAIN,0,0
20378,TRAIN,0,0
20379,TRAIN,0,0
20380,TRAIN,0,0
20381,TRAIN,0,0
20382,TRAIN,0,0
20384,TRAIN,0,0
20387,TRAIN,0,0
20389,TRAIN,0,0
20391,TRAIN,0,0
20394,TRAIN,0,0
20396,TRAIN,0,0
20398,TRAIN,0,0
20400,TRAIN,0,0
20402,TRAIN,0,0
20403,TRAIN,0,0
20405,TRAIN,0,0
20408,TRAIN,0,0
20410,TRAIN,0,0
20411,TRAIN,0,0
20412,TRAIN,0,0
20414,TRAIN,0,0
20415,TRAIN,0,0
20416,TRAIN,0,0
20417,TRAIN,0,0
20419,TRAIN,0,0
20420,TRAIN,0,0
20421,TRAIN,0,0
20423,TRAIN,0,0
20425,TRAIN,0,0
20426,TRAIN,0,0
20427,TRAIN,0,0
20428,TRAIN,0,0
20430,TRAIN,0,0
20433,TRAIN,0,0
20436,TRAIN,0,0
20437,TRAIN,0,0
20439,TRAIN,0,0
20440,TRAIN,0,0
20442,TRAIN,0,0
20444,TRAIN,0,0
20447,TRAIN,0,0
20448,TRAIN,0,0
20449,TRAIN,0,0
20450,TRAIN,0,0
20451,TRAIN,0,0
20452,TRAIN,0,0
20457,TRAIN,0,0
20458,TRAIN,0,0
20459,TRAIN,0,0
20464,TRAIN,0,0
20466,TRAIN,0,0
20467,TRAIN,0,0
20469,TRAIN,0,0
20470,TRAIN,0,0
20473,TRAIN,0,0
20475,TRAIN,0,0
20476,TRAIN,0,0
20477,TRAIN,0,0
20478,TRAIN,0,0
20480,TRAIN,0,0
20481,TRAIN,0,0
20482,TRAIN,0,0
20483,TRAIN,0,0
20484,TRAIN,0,0
20486,TRAIN,0,0
20487,TRAIN,0,0
20490,TRAIN,0,0
20491,TRAIN,0,0
20492,TRAIN,0,0
20493,TRAIN,0,0
20494,TRAIN,0,0
20495,TRAIN,0,0
20497,TRAIN,0,0
20499,TRAIN,0,0
20500,TRAIN,0,0
20501,TRAIN,0,0
20505,TRAIN,0,0
20506,TRAIN,0,0
20507,TRAIN,0,0
20508,TRAIN,0,0
20510,TRAIN,0,0
20511,TRAIN,0,0
20512,TRAIN,0,0
20513,TRAIN,0,0
20514,TRAIN,0,0
20516,TRAIN,0,0
20519,TRAIN,0,0
20520,TRAIN,0,0
20522,TRAIN,0,0
20523,TRAIN,0,0
20524,TRAIN,0,0
20525,TRAIN,0,0
20527,TRAIN,0,0
20528,TRAIN,0,0
20529,TRAIN,0,0
20530,TRAIN,0,0
20534,TRAIN,0,0
20535,TRAIN,0,0
20536,TRAIN,0,0
20537,TRAIN,0,0
20538,TRAIN,0,0
20540,TRAIN,0,0
20541,TRAIN,0,0
20542,TRAIN,0,0
20543,TRAIN,0,0
20547,TRAIN,0,0
20548,TRAIN,0,0
20549,TRAIN,0,0
20551,TRAIN,0,0
20556,TRAIN,0,0
20558,TRAIN,0,0
20559,TRAIN,0,0
20560,TRAIN,0,0
20561,TRAIN,0,0
20562,TRAIN,0,0
20563,TRAIN,0,0
20564,TRAIN,0,0
20566,TRAIN,0,0
20567,TRAIN,0,0
20568,TRAIN,0,0
20569,TRAIN,0,0
20570,TRAIN,0,0
20571,TRAIN,0,0
20572,TRAIN,0,0
20573,TRAIN,0,0
20574,TRAIN,0,0
20575,TRAIN,0,0
20578,TRAIN,0,0
20581,TRAIN,0,0
20582,TRAIN,0,0
20583,TRAIN,0,0
20584,TRAIN,0,0
20585,TRAIN,0,0
20586,TRAIN,0,0
20587,TRAIN,0,0
20588,TRAIN,0,0
20589,TRAIN,0,0
20592,TRAIN,0,0
20594,TRAIN,0,0
20596,TRAIN,0,0
20597,TRAIN,0,0
20598,TRAIN,0,0
20599,TRAIN,0,0
20600,TRAIN,0,0
20601,TRAIN,0,0
20603,TRAIN,0,0
20605,TRAIN,0,0
20608,TRAIN,0,0
20610,TRAIN,0,0
20611,TRAIN,0,0
20613,TRAIN,0,0
20614,TRAIN,0,0
20615,TRAIN,0,0
20619,TRAIN,0,0
20621,TRAIN,0,0
20622,TRAIN,0,0
20623,TRAIN,0,0
20625,TRAIN,0,0
20626,TRAIN,0,0
20627,TRAIN,0,0
20628,TRAIN,0,0
20629,TRAIN,0,0
20631,TRAIN,0,0
20632,TRAIN,0,0
20634,TRAIN,0,0
20637,TRAIN,0,0
20638,TRAIN,0,0
20640,TRAIN,0,0
20641,TRAIN,0,0
20642,TRAIN,0,0
20643,TRAIN,0,0
20644,TRAIN,0,0
20646,TRAIN,0,0
20647,TRAIN,0,0
20649,TRAIN,0,0
20651,TRAIN,0,0
20653,TRAIN,0,0
20655,TRAIN,0,0
20656,TRAIN,0,0
20657,TRAIN,0,0
20659,TRAIN,0,0
20660,TRAIN,0,0
20663,TRAIN,0,0
20664,TRAIN,0,0
20666,TRAIN,0,0
20668,TRAIN,0,0
20671,TRAIN,0,0
20672,TRAIN,0,0
20675,TRAIN,0,0
20676,TRAIN,0,0
20677,TRAIN,0,0
20678,TRAIN,0,0
20679,TRAIN,0,0
20682,TRAIN,0,0
20683,TRAIN,0,0
20684,TRAIN,0,0
20686,TRAIN,0,0
20688,TRAIN,0,0
20692,TRAIN,0,0
20693,TRAIN,0,0
20694,TRAIN,0,0
20695,TRAIN,0,0
20696,TRAIN,0,0
20697,TRAIN,0,0
20700,TRAIN,0,0
20701,TRAIN,0,0
20702,TRAIN,0,0
20704,TRAIN,0,0
20706,TRAIN,0,0
20707,TRAIN,0,0
20709,TRAIN,0,0
20712,TRAIN,0,0
20713,TRAIN,0,0
20714,TRAIN,0,0
20715,TRAIN,0,0
20717,TRAIN,0,0
20718,TRAIN,0,0
20719,TRAIN,0,0
20721,TRAIN,0,0
20723,TRAIN,0,0
20724,TRAIN,0,0
20728,TRAIN,0,0
20732,TRAIN,0,0
20733,TRAIN,0,0
20736,TRAIN,0,0
20737,TRAIN,0,0
20739,TRAIN,0,0
20741,TRAIN,0,0
20746,TRAIN,0,0
20747,TRAIN,0,0
20748,TRAIN,0,0
20749,TRAIN,0,0
20750,TRAIN,0,0
20751,TRAIN,0,0
20752,TRAIN,0,0
20753,TRAIN,0,0
20754,TRAIN,0,0
20755,TRAIN,0,0
20756,TRAIN,0,0
20757,TRAIN,0,0
20758,TRAIN,0,0
20759,TRAIN,0,0
20760,TRAIN,0,0
20761,TRAIN,0,0
20762,TRAIN,0,0
20764,TRAIN,0,0
20769,TRAIN,0,0
20771,TRAIN,0,0
20773,TRAIN,0,0
20774,TRAIN,0,0
20776,TRAIN,0,0
20777,TRAIN,0,0
20779,TRAIN,0,0
20780,TRAIN,0,0
20781,TRAIN,0,0
20782,TRAIN,0,0
20785,TRAIN,0,0
20787,TRAIN,0,0
20788,TRAIN,0,0
20790,TRAIN,0,0
20792,TRAIN,0,0
20793,TRAIN,0,0
20795,TRAIN,0,0
20797,TRAIN,0,0
20798,TRAIN,0,0
20800,TRAIN,0,0
20801,TRAIN,0,0
20804,TRAIN,0,0
20806,TRAIN,0,0
20807,TRAIN,0,0
20808,TRAIN,0,0
20810,TRAIN,0,0
20811,TRAIN,0,0
20812,TRAIN,0,0
20813,TRAIN,0,0
20814,TRAIN,0,0
20817,TRAIN,0,0
20818,TRAIN,0,0
20819,TRAIN,0,0
20820,TRAIN,0,0
20824,TRAIN,0,0
20828,TRAIN,0,0
20829,TRAIN,0,0
20830,TRAIN,0,0
20832,TRAIN,0,0
20833,TRAIN,0,0
20834,TRAIN,0,0
20836,TRAIN,0,0
20838,TRAIN,0,0
20839,TRAIN,0,0
20841,TRAIN,0,0
20842,TRAIN,0,0
20844,TRAIN,0,0
20847,TRAIN,0,0
20849,TRAIN,0,0
20853,TRAIN,0,0
20854,TRAIN,0,0
20855,TRAIN,0,0
20856,TRAIN,0,0
20857,TRAIN,0,0
20858,TRAIN,0,0
20861,TRAIN,0,0
20862,TRAIN,0,0
20866,TRAIN,0,0
20868,TRAIN,0,0
20869,TRAIN,0,0
20871,TRAIN,0,0
20872,TRAIN,0,0
20873,TRAIN,0,0
20874,TRAIN,0,0
20876,TRAIN,0,0
20877,TRAIN,0,0
20878,TRAIN,0,0
20879,TRAIN,0,0
20880,TRAIN,0,0
20881,TRAIN,0,0
20883,TRAIN,0,0
20888,TRAIN,0,0
20891,TRAIN,0,0
20894,TRAIN,0,0
20899,TRAIN,0,0
20901,TRAIN,0,0
20905,TRAIN,0,0
20906,TRAIN,0,0
20907,TRAIN,0,0
20908,TRAIN,0,0
20910,TRAIN,0,0
20912,TRAIN,0,0
20914,TRAIN,0,0
20916,TRAIN,0,0
20917,TRAIN,0,0
20919,TRAIN,0,0
20921,TRAIN,0,0
20924,TRAIN,0,0
20925,TRAIN,0,0
20926,TRAIN,0,0
20928,TRAIN,0,0
20929,TRAIN,0,0
20930,TRAIN,0,0
20931,TRAIN,0,0
20932,TRAIN,0,0
20933,TRAIN,0,0
20934,TRAIN,0,0
20936,TRAIN,0,0
20939,TRAIN,0,0
20941,TRAIN,0,0
20944,TRAIN,0,0
20945,TRAIN,0,0
20946,TRAIN,0,0
20947,TRAIN,0,0
20948,TRAIN,0,0
20951,TRAIN,0,0
20952,TRAIN,0,0
20953,TRAIN,0,0
20955,TRAIN,0,0
20956,TRAIN,0,0
20957,TRAIN,0,0
20959,TRAIN,0,0
20960,TRAIN,0,0
20961,TRAIN,0,0
20962,TRAIN,0,0
20964,TRAIN,0,0
20966,TRAIN,0,0
20968,TRAIN,0,0
20969,TRAIN,0,0
20970,TRAIN,0,0
20974,TRAIN,0,0
20976,TRAIN,0,0
20977,TRAIN,0,0
20978,TRAIN,0,0
20979,TRAIN,0,0
20980,TRAIN,0,0
20981,TRAIN,0,0
20982,TRAIN,0,0
20984,TRAIN,0,0
20986,TRAIN,0,0
20989,TRAIN,0,0
20990,TRAIN,0,0
20993,TRAIN,0,0
20996,TRAIN,0,0
20998,TRAIN,0,0
21000,TRAIN,0,0
21001,TRAIN,0,0
21002,TRAIN,0,0
21003,TRAIN,0,0
21004,TRAIN,0,0
21005,TRAIN,0,0
21006,TRAIN,0,0
21007,TRAIN,0,0
21008,TRAIN,0,0
21010,TRAIN,0,0
21011,TRAIN,0,0
21013,TRAIN,0,0
21014,TRAIN,0,0
21015,TRAIN,0,0
21017,TRAIN,0,0
21018,TRAIN,0,0
21019,TRAIN,0,0
21020,TRAIN,0,0
21021,TRAIN,0,0
21024,TRAIN,0,0
21026,TRAIN,0,0
21027,TRAIN,0,0
21033,TRAIN,0,0
21034,TRAIN,0,0
21035,TRAIN,0,0
21036,TRAIN,0,0
21037,TRAIN,0,0
21040,TRAIN,0,0
21041,TRAIN,0,0
21042,TRAIN,0,0
21043,TRAIN,0,0
21045,TRAIN,0,0
21046,TRAIN,0,0
21047,TRAIN,0,0
21048,TRAIN,0,0
21050,TRAIN,0,0
21052,TRAIN,0,0
21053,TRAIN,0,0
21057,TRAIN,0,0
21058,TRAIN,0,0
21060,TRAIN,0,0
21061,TRAIN,0,0
21062,TRAIN,0,0
21063,TRAIN,0,0
21064,TRAIN,0,0
21065,TRAIN,0,0
21066,TRAIN,0,0
21067,TRAIN,0,0
21069,TRAIN,0,0
21070,TRAIN,0,0
21072,TRAIN,0,0
21073,TRAIN,0,0
21076,TRAIN,0,0
21078,TRAIN,0,0
21079,TRAIN,0,0
21081,TRAIN,0,0
21083,TRAIN,0,0
21084,TRAIN,0,0
21086,TRAIN,0,0
21088,TRAIN,0,0
21090,TRAIN,0,0
21091,TRAIN,0,0
21092,TRAIN,0,0
21097,TRAIN,0,0
21098,TRAIN,0,0
21106,TRAIN,0,0
21107,TRAIN,0,0
21108,TRAIN,0,0
21109,TRAIN,0,0
21110,TRAIN,0,0
21112,TRAIN,0,0
21113,TRAIN,0,0
21115,TRAIN,0,0
21118,TRAIN,0,0
21119,TRAIN,0,0
21120,TRAIN,0,0
21121,TRAIN,0,0
21122,TRAIN,0,0
21123,TRAIN,0,0
21124,TRAIN,0,0
21125,TRAIN,0,0
21126,TRAIN,0,0
21127,TRAIN,0,0
21128,TRAIN,0,0
21129,TRAIN,0,0
21130,TRAIN,0,0
21131,TRAIN,0,0
21132,TRAIN,0,0
21133,TRAIN,0,0
21136,TRAIN,0,0
21137,TRAIN,0,0
21138,TRAIN,0,0
21139,TRAIN,0,0
21140,TRAIN,0,0
21141,TRAIN,0,0
21142,TRAIN,0,0
21143,TRAIN,0,0
21144,TRAIN,0,0
21146,TRAIN,0,0
21147,TRAIN,0,0
21148,TRAIN,0,0
21149,TRAIN,0,0
21151,TRAIN,0,0
21152,TRAIN,0,0
21153,TRAIN,0,0
21156,TRAIN,0,0
21158,TRAIN,0,0
21162,TRAIN,0,0
21165,TRAIN,0,0
21166,TRAIN,0,0
21169,TRAIN,0,0
21171,TRAIN,0,0
21172,TRAIN,0,0
21174,TRAIN,0,0
21176,TRAIN,0,0
21178,TRAIN,0,0
21179,TRAIN,0,0
21180,TRAIN,0,0
21181,TRAIN,0,0
21182,TRAIN,0,0
21185,TRAIN,0,0
21186,TRAIN,0,0
21188,TRAIN,0,0
21189,TRAIN,0,0
21191,TRAIN,0,0
21192,TRAIN,0,0
21194,TRAIN,0,0
21195,TRAIN,0,0
21196,TRAIN,0,0
21198,TRAIN,0,0
21200,TRAIN,0,0
21201,TRAIN,0,0
21203,TRAIN,0,0
21204,TRAIN,0,0
21205,TRAIN,0,0
21206,TRAIN,0,0
21207,TRAIN,0,0
21208,TRAIN,0,0
21209,TRAIN,0,0
21210,TRAIN,0,0
21213,TRAIN,0,0
21215,TRAIN,0,0
21219,TRAIN,0,0
21220,TRAIN,0,0
21222,TRAIN,0,0
21223,TRAIN,0,0
21224,TRAIN,0,0
21225,TRAIN,0,0
21228,TRAIN,0,0
21229,TRAIN,0,0
21231,TRAIN,0,0
21232,TRAIN,0,0
21237,TRAIN,0,0
21238,TRAIN,0,0
21239,TRAIN,0,0
21240,TRAIN,0,0
21241,TRAIN,0,0
21242,TRAIN,0,0
21243,TRAIN,0,0
21244,TRAIN,0,0
21245,TRAIN,0,0
21246,TRAIN,0,0
21248,TRAIN,0,0
21249,TRAIN,0,0
21250,TRAIN,0,0
21252,TRAIN,0,0
21254,TRAIN,0,0
21256,TRAIN,0,0
21257,TRAIN,0,0
21258,TRAIN,0,0
21259,TRAIN,0,0
21260,TRAIN,0,0
21261,TRAIN,0,0
21262,TRAIN,0,0
21264,TRAIN,0,0
21265,TRAIN,0,0
21268,TRAIN,0,0
21269,TRAIN,0,0
21271,TRAIN,0,0
21273,TRAIN,0,0
21274,TRAIN,0,0
21275,TRAIN,0,0
21276,TRAIN,0,0
21277,TRAIN,0,0
21279,TRAIN,0,0
21280,TRAIN,0,0
21282,TRAIN,0,0
21283,TRAIN,0,0
21284,TRAIN,0,0
21286,TRAIN,0,0
21288,TRAIN,0,0
21290,TRAIN,0,0
21292,TRAIN,0,0
21296,TRAIN,0,0
21298,TRAIN,0,0
21300,TRAIN,0,0
21301,TRAIN,0,0
21303,TRAIN,0,0
21304,TRAIN,0,0
21305,TRAIN,0,0
21306,TRAIN,0,0
21307,TRAIN,0,0
21308,TRAIN,0,0
21314,TRAIN,0,0
21315,TRAIN,0,0
21316,TRAIN,0,0
21317,TRAIN,0,0
21318,TRAIN,0,0
21320,TRAIN,0,0
21321,TRAIN,0,0
21322,TRAIN,0,0
21326,TRAIN,0,0
21328,TRAIN,0,0
21332,TRAIN,0,0
21334,TRAIN,0,0
21338,TRAIN,0,0
21339,TRAIN,0,0
21341,TRAIN,0,0
21342,TRAIN,0,0
21345,TRAIN,0,0
21346,TRAIN,0,0
21347,TRAIN,0,0
21348,TRAIN,0,0
21349,TRAIN,0,0
21350,TRAIN,0,0
21351,TRAIN,0,0
21352,TRAIN,0,0
21353,TRAIN,0,0
21354,TRAIN,0,0
21355,TRAIN,0,0
21359,TRAIN,0,0
21360,TRAIN,0,0
21362,TRAIN,0,0
21363,TRAIN,0,0
21364,TRAIN,0,0
21365,TRAIN,0,0
21366,TRAIN,0,0
21369,TRAIN,0,0
21371,TRAIN,0,0
21374,TRAIN,0,0
21375,TRAIN,0,0
21377,TRAIN,0,0
21379,TRAIN,0,0
21380,TRAIN,0,0
21381,TRAIN,0,0
21382,TRAIN,0,0
21384,TRAIN,0,0
21389,TRAIN,0,0
21390,TRAIN,0,0
21391,TRAIN,0,0
21392,TRAIN,0,0
21394,TRAIN,0,0
21397,TRAIN,0,0
21400,TRAIN,0,0
21402,TRAIN,0,0
21403,TRAIN,0,0
21407,TRAIN,0,0
21408,TRAIN,0,0
21409,TRAIN,0,0
21410,TRAIN,0,0
21411,TRAIN,0,0
21413,TRAIN,0,0
21414,TRAIN,0,0
21417,TRAIN,0,0
21420,TRAIN,0,0
21421,TRAIN,0,0
21422,TRAIN,0,0
21423,TRAIN,0,0
21425,TRAIN,0,0
21426,TRAIN,0,0
21428,TRAIN,0,0
21438,TRAIN,0,0
21441,TRAIN,0,0
21442,TRAIN,0,0
21443,TRAIN,0,0
21444,TRAIN,0,0
21446,TRAIN,0,0
21447,TRAIN,0,0
21448,TRAIN,0,0
21449,TRAIN,0,0
21450,TRAIN,0,0
21451,TRAIN,0,0
21452,TRAIN,0,0
21454,TRAIN,0,0
21455,TRAIN,0,0
21456,TRAIN,0,0
21459,TRAIN,0,0
21464,TRAIN,0,0
21466,TRAIN,0,0
21467,TRAIN,0,0
21468,TRAIN,0,0
21469,TRAIN,0,0
21470,TRAIN,0,0
21474,TRAIN,0,0
21475,TRAIN,0,0
21476,TRAIN,0,0
21477,TRAIN,0,0
21479,TRAIN,0,0
21480,TRAIN,0,0
21481,TRAIN,0,0
21483,TRAIN,0,0
21484,TRAIN,0,0
21485,TRAIN,0,0
21488,TRAIN,0,0
21489,TRAIN,0,0
21490,TRAIN,0,0
21493,TRAIN,0,0
21494,TRAIN,0,0
21495,TRAIN,0,0
21496,TRAIN,0,0
21499,TRAIN,0,0
21500,TRAIN,0,0
21501,TRAIN,0,0
21502,TRAIN,0,0
21506,TRAIN,0,0
21507,TRAIN,0,0
21508,TRAIN,0,0
21513,TRAIN,0,0
21514,TRAIN,0,0
21515,TRAIN,0,0
21518,TRAIN,0,0
21520,TRAIN,0,0
21521,TRAIN,0,0
21524,TRAIN,0,0
21526,TRAIN,0,0
21527,TRAIN,0,0
21529,TRAIN,0,0
21530,TRAIN,0,0
21531,TRAIN,0,0
21532,TRAIN,0,0
21533,TRAIN,0,0
21534,TRAIN,0,0
21535,TRAIN,0,0
21537,TRAIN,0,0
21538,TRAIN,0,0
21542,TRAIN,0,0
21545,TRAIN,0,0
21547,TRAIN,0,0
21548,TRAIN,0,0
21549,TRAIN,0,0
21550,TRAIN,0,0
21552,TRAIN,0,0
21554,TRAIN,0,0
21556,TRAIN,0,0
21558,TRAIN,0,0
21559,TRAIN,0,0
21560,TRAIN,0,0
21561,TRAIN,0,0
21562,TRAIN,0,0
21563,TRAIN,0,0
21564,TRAIN,0,0
21566,TRAIN,0,0
21567,TRAIN,0,0
21568,TRAIN,0,0
21569,TRAIN,0,0
21570,TRAIN,0,0
21572,TRAIN,0,0
21573,TRAIN,0,0
21574,TRAIN,0,0
21576,TRAIN,0,0
21579,TRAIN,0,0
21580,TRAIN,0,0
21582,TRAIN,0,0
21583,TRAIN,0,0
21585,TRAIN,0,0
21586,TRAIN,0,0
21587,TRAIN,0,0
21591,TRAIN,0,0
21592,TRAIN,0,0
21593,TRAIN,0,0
21594,TRAIN,0,0
21596,TRAIN,0,0
21597,TRAIN,0,0
21598,TRAIN,0,0
21601,TRAIN,0,0
21603,TRAIN,0,0
21604,TRAIN,0,0
21608,TRAIN,0,0
21609,TRAIN,0,0
21611,TRAIN,0,0
21612,TRAIN,0,0
21613,TRAIN,0,0
21617,TRAIN,0,0
21618,TRAIN,0,0
21619,TRAIN,0,0
21620,TRAIN,0,0
21622,TRAIN,0,0
21624,TRAIN,0,0
21625,TRAIN,0,0
21626,TRAIN,0,0
21628,TRAIN,0,0
21632,TRAIN,0,0
21634,TRAIN,0,0
21635,TRAIN,0,0
21636,TRAIN,0,0
21638,TRAIN,0,0
21640,TRAIN,0,0
21641,TRAIN,0,0
21642,TRAIN,0,0
21645,TRAIN,0,0
21647,TRAIN,0,0
21650,TRAIN,0,0
21651,TRAIN,0,0
21652,TRAIN,0,0
21654,TRAIN,0,0
21655,TRAIN,0,0
21656,TRAIN,0,0
21657,TRAIN,0,0
21658,TRAIN,0,0
21661,TRAIN,0,0
21662,TRAIN,0,0
21663,TRAIN,0,0
21665,TRAIN,0,0
21667,TRAIN,0,0
21669,TRAIN,0,0
21672,TRAIN,0,0
21674,TRAIN,0,0
21675,TRAIN,0,0
21676,TRAIN,0,0
21677,TRAIN,0,0
21678,TRAIN,0,0
21680,TRAIN,0,0
21681,TRAIN,0,0
21682,TRAIN,0,0
21683,TRAIN,0,0
21685,TRAIN,0,0
21686,TRAIN,0,0
21687,TRAIN,0,0
21689,TRAIN,0,0
21690,TRAIN,0,0
21691,TRAIN,0,0
21692,TRAIN,0,0
21695,TRAIN,0,0
21696,TRAIN,0,0
21697,TRAIN,0,0
21699,TRAIN,0,0
21700,TRAIN,0,0
21702,TRAIN,0,0
21704,TRAIN,0,0
21705,TRAIN,0,0
21706,TRAIN,0,0
21708,TRAIN,0,0
21712,TRAIN,0,0
21713,TRAIN,0,0
21715,TRAIN,0,0
21716,TRAIN,0,0
21717,TRAIN,0,0
21719,TRAIN,0,0
21720,TRAIN,0,0
21722,TRAIN,0,0
21724,TRAIN,0,0
21726,TRAIN,0,0
21728,TRAIN,0,0
21730,TRAIN,0,0
21731,TRAIN,0,0
21732,TRAIN,0,0
21735,TRAIN,0,0
21741,TRAIN,0,0
21742,TRAIN,0,0
21743,TRAIN,0,0
21746,TRAIN,0,0
21747,TRAIN,0,0
21748,TRAIN,0,0
21749,TRAIN,0,0
21750,TRAIN,0,0
21751,TRAIN,0,0
21752,TRAIN,0,0
21754,TRAIN,0,0
21756,TRAIN,0,0
21757,TRAIN,0,0
21758,TRAIN,0,0
21759,TRAIN,0,0
21761,TRAIN,0,0
21766,TRAIN,0,0
21768,TRAIN,0,0
21769,TRAIN,0,0
21770,TRAIN,0,0
21771,TRAIN,0,0
21773,TRAIN,0,0
21774,TRAIN,0,0
21777,TRAIN,0,0
21778,TRAIN,0,0
21779,TRAIN,0,0
21783,TRAIN,0,0
21784,TRAIN,0,0
21785,TRAIN,0,0
21786,TRAIN,0,0
21787,TRAIN,0,0
21788,TRAIN,0,0
21789,TRAIN,0,0
21790,TRAIN,0,0
21791,TRAIN,0,0
21795,TRAIN,0,0
21796,TRAIN,0,0
21797,TRAIN,0,0
21798,TRAIN,0,0
21799,TRAIN,0,0
21800,TRAIN,0,0
21801,TRAIN,0,0
21802,TRAIN,0,0
21804,TRAIN,0,0
21805,TRAIN,0,0
21806,TRAIN,0,0
21807,TRAIN,0,0
21811,TRAIN,0,0
21812,TRAIN,0,0
21815,TRAIN,0,0
21817,TRAIN,0,0
21819,TRAIN,0,0
21820,TRAIN,0,0
21821,TRAIN,0,0
21822,TRAIN,0,0
21823,TRAIN,0,0
21825,TRAIN,0,0
21829,TRAIN,0,0
21830,TRAIN,0,0
21832,TRAIN,0,0
21834,TRAIN,0,0
21837,TRAIN,0,0
21838,TRAIN,0,0
21839,TRAIN,0,0
21842,TRAIN,0,0
21843,TRAIN,0,0
21844,TRAIN,0,0
21846,TRAIN,0,0
21847,TRAIN,0,0
21851,TRAIN,0,0
21852,TRAIN,0,0
21853,TRAIN,0,0
21854,TRAIN,0,0
21855,TRAIN,0,0
21856,TRAIN,0,0
21857,TRAIN,0,0
21858,TRAIN,0,0
21859,TRAIN,0,0
21861,TRAIN,0,0
21862,TRAIN,0,0
21864,TRAIN,0,0
21865,TRAIN,0,0
21866,TRAIN,0,0
21867,TRAIN,0,0
21868,TRAIN,0,0
21869,TRAIN,0,0
21870,TRAIN,0,0
21871,TRAIN,0,0
21874,TRAIN,0,0
21876,TRAIN,0,0
21879,TRAIN,0,0
21880,TRAIN,0,0
21882,TRAIN,0,0
21883,TRAIN,0,0
21884,TRAIN,0,0
21886,TRAIN,0,0
21887,TRAIN,0,0
21889,TRAIN,0,0
21891,TRAIN,0,0
21895,TRAIN,0,0
21896,TRAIN,0,0
21897,TRAIN,0,0
21898,TRAIN,0,0
21900,TRAIN,0,0
21901,TRAIN,0,0
21902,TRAIN,0,0
21903,TRAIN,0,0
21904,TRAIN,0,0
21905,TRAIN,0,0
21906,TRAIN,0,0
21909,TRAIN,0,0
21911,TRAIN,0,0
21912,TRAIN,0,0
21916,TRAIN,0,0
21917,TRAIN,0,0
21918,TRAIN,0,0
21919,TRAIN,0,0
21920,TRAIN,0,0
21923,TRAIN,0,0
21928,TRAIN,0,0
21929,TRAIN,0,0
21930,TRAIN,0,0
21931,TRAIN,0,0
21932,TRAIN,0,0
21934,TRAIN,0,0
21935,TRAIN,0,0
21936,TRAIN,0,0
21937,TRAIN,0,0
21941,TRAIN,0,0
21942,TRAIN,0,0
21944,TRAIN,0,0
21945,TRAIN,0,0
21946,TRAIN,0,0
21947,TRAIN,0,0
21949,TRAIN,0,0
21950,TRAIN,0,0
21952,TRAIN,0,0
21956,TRAIN,0,0
21961,TRAIN,0,0
21963,TRAIN,0,0
21964,TRAIN,0,0
21968,TRAIN,0,0
21969,TRAIN,0,0
21971,TRAIN,0,0
21972,TRAIN,0,0
21973,TRAIN,0,0
21974,TRAIN,0,0
21980,TRAIN,0,0
21981,TRAIN,0,0
21983,TRAIN,0,0
21984,TRAIN,0,0
21985,TRAIN,0,0
21987,TRAIN,0,0
21988,TRAIN,0,0
21989,TRAIN,0,0
21992,TRAIN,0,0
21995,TRAIN,0,0
21997,TRAIN,0,0
21999,TRAIN,0,0
22000,TRAIN,0,0
