d3mIndex,month_id,country_id,country_name,year,month,acled_count_pr,ged_best_ns,ged_best_sb,ln_ged_best_sb,icgcw_deteriorated,icgcw_improved,vdem_e_v2x_polyarchy_5c,vdem_e_wb_pop,vdem_e_wbgi_pve,vdem_e_total_resources_income_pc,time_since_ged_dummy_sb,reign_anticipation,reign_elected,reign_precip,reign_prev_conflict,reign_tenure_months,fvp_prop_excluded,fvp_lnpop200,fvp_lngdp200,fvp_lngdppercapita200,in_africa,yearmonth
9953,402,213,Libya,2013,6,15.0,0.0,0.0,0.0,1.0,0.0,0.5,6320359.0,-1.844,6170.18,8,0.0,0.0,-0.7994679656709871,0.0,1.0,0.156,8.790030999999999,11.80297,9.979072,1,2013-6
9954,403,213,Libya,2013,7,13.0,0.0,2.0,1.09861228866811,0.0,0.0,0.5,6320359.0,-1.844,6170.18,9,0.0,0.0,-0.8111779067940308,0.0,2.0,0.156,8.790030999999999,11.80297,9.979072,1,2013-7
9955,404,213,Libya,2013,8,25.0,0.0,3.0,1.38629436111989,1.0,0.0,0.5,6320359.0,-1.844,6170.18,0,0.0,0.0,-0.8097610738140508,0.0,3.0,0.156,8.790030999999999,11.80297,9.979072,1,2013-8
9956,405,213,Libya,2013,9,8.0,0.0,1.0,0.693147180559945,0.0,0.0,0.5,6320359.0,-1.844,6170.18,0,0.0,0.0,-0.7585337097009979,0.0,4.0,0.156,8.790030999999999,11.80297,9.979072,1,2013-9
9957,406,213,Libya,2013,10,17.0,0.0,0.0,0.0,0.0,0.0,0.5,6320359.0,-1.844,6170.18,0,0.0,0.0,-0.39959099056136205,0.0,5.0,0.156,8.790030999999999,11.80297,9.979072,1,2013-10
9958,407,213,Libya,2013,11,19.0,0.0,20.0,3.0445224377234195,0.0,0.0,0.5,6320359.0,-1.844,6170.18,0,0.0,0.0,-0.315025949160018,0.0,6.0,0.156,8.790030999999999,11.80297,9.979072,1,2013-11
9959,408,213,Libya,2013,12,14.0,2.0,5.0,1.79175946922805,0.0,0.0,0.5,6320359.0,-1.844,6170.18,0,0.0,0.0,-0.23631968198418,0.0,7.0,0.156,8.790030999999999,11.80297,9.979072,1,2013-12
9960,409,213,Libya,2014,1,14.0,34.0,0.0,0.0,1.0,0.0,0.25,6362037.0,-2.353,6170.18,0,0.0,0.0,-0.5357087955530601,0.0,8.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-1
9961,410,213,Libya,2014,2,35.0,0.0,0.0,0.0,1.0,0.0,0.25,6362037.0,-2.353,6170.18,0,0.0,0.0,-0.580039945199266,0.0,9.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-2
9962,411,213,Libya,2014,3,23.0,0.0,0.0,0.0,1.0,0.0,0.25,6362037.0,-2.353,6170.18,1,0.0,0.0,-0.290930782658068,0.0,10.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-3
9963,412,213,Libya,2014,4,22.0,0.0,0.0,0.0,0.0,0.0,0.25,6362037.0,-2.353,6170.18,0,0.0,0.0,-0.35758748863526396,1.0,11.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-4
9964,413,213,Libya,2014,5,16.0,79.0,14.0,2.7080502011022096,1.0,0.0,0.25,6362037.0,-2.353,6170.18,1,0.0,0.0,-0.391794859311784,1.0,12.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-5
9965,414,213,Libya,2014,6,9.0,31.0,0.0,0.0,0.0,0.0,0.25,6362037.0,-2.353,6170.18,0,0.0,0.0,-0.3856823570315471,2.0,13.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-6
9966,415,213,Libya,2014,7,8.0,265.0,0.0,0.0,1.0,0.0,0.25,6362037.0,-2.353,6170.18,1,0.0,0.0,-0.382319841602284,2.0,14.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-7
9967,416,213,Libya,2014,8,35.0,105.0,0.0,0.0,1.0,0.0,0.25,6362037.0,-2.353,6170.18,2,0.0,0.0,-0.38422757707067207,2.0,1.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-8
9968,417,213,Libya,2014,9,30.0,52.0,85.0,4.454347296253509,0.0,0.0,0.25,6362037.0,-2.353,6170.18,3,0.0,0.0,-0.40808470061329605,2.0,2.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-9
9969,418,213,Libya,2014,10,11.0,320.0,56.0,4.043051267834549,0.0,0.0,0.25,6362037.0,-2.353,6170.18,0,0.0,0.0,-0.508573936217122,2.0,3.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-10
9970,419,213,Libya,2014,11,21.0,188.0,57.0,4.06044301054642,0.0,0.0,0.25,6362037.0,-2.353,6170.18,0,0.0,0.0,-0.4360444245920251,2.0,4.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-11
9971,420,213,Libya,2014,12,8.0,95.0,74.0,4.31748811353631,1.0,0.0,0.25,6362037.0,-2.353,6170.18,0,0.0,0.0,-0.47290911639895394,2.0,5.0,0.156,8.810607000000001,11.52853,9.703321,1,2014-12
9972,421,213,Libya,2015,1,16.0,103.0,87.0,4.47733681447821,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,-0.13703776176649402,2.0,6.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-1
9973,422,213,Libya,2015,2,19.0,198.0,29.0,3.4011973816621603,1.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.29332422428149,2.0,7.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-2
9974,423,213,Libya,2015,3,31.0,42.0,48.0,3.89182029811063,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.264690552225863,2.0,8.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-3
9975,424,213,Libya,2015,4,25.0,13.0,55.0,4.02535169073515,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.32281912462145695,2.0,9.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-4
9976,425,213,Libya,2015,5,19.0,132.0,34.0,3.5553480614894104,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.301835693431324,2.0,10.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-5
9977,426,213,Libya,2015,6,13.0,161.0,3.0,1.38629436111989,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.291755723525185,2.0,11.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-6
9978,427,213,Libya,2015,7,13.0,198.0,0.0,0.0,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.28768580380355796,2.0,12.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-7
9979,428,213,Libya,2015,8,17.0,166.0,1.0,0.693147180559945,0.0,0.0,0.25,6418315.0,-2.197,6170.18,1,0.0,0.0,0.316418965008015,2.0,13.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-8
9980,429,213,Libya,2015,9,10.0,60.0,17.0,2.89037175789616,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.39413307976669393,2.0,14.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-9
9981,430,213,Libya,2015,10,12.0,19.0,0.0,0.0,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.290800791384576,2.0,15.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-10
9982,431,213,Libya,2015,11,17.0,76.0,1.0,0.693147180559945,0.0,0.0,0.25,6418315.0,-2.197,6170.18,1,0.0,0.0,0.24666665452891898,2.0,16.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-11
9983,432,213,Libya,2015,12,8.0,33.0,0.0,0.0,0.0,0.0,0.25,6418315.0,-2.197,6170.18,0,0.0,0.0,0.11069681233863,2.0,17.0,0.156,8.835078999999999,11.43574,9.605566,1,2015-12
9984,433,213,Libya,2016,1,8.0,21.0,87.0,4.47733681447821,0.0,0.0,0.25,6492164.0,-2.283,6170.18,1,0.0,0.0,-0.009506705987689691,2.0,18.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-1
9985,434,213,Libya,2016,2,5.0,83.0,99.0,4.60517018598809,0.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.4497780639286671,2.0,19.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-2
9986,435,213,Libya,2016,3,7.0,76.0,44.0,3.80666248977032,1.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.641742652171819,2.0,1.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-3
9987,436,213,Libya,2016,4,8.0,93.0,16.0,2.83321334405622,0.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.6681936538716451,2.0,2.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-4
9988,437,213,Libya,2016,5,0.0,25.0,140.0,4.94875989037817,1.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.5808986409741861,2.0,3.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-5
9989,438,213,Libya,2016,6,14.0,32.0,224.0,5.416100402204419,0.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.5457697736112539,1.0,4.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-6
9990,439,213,Libya,2016,7,19.0,44.0,154.0,5.04342511691925,0.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.5504408806376291,1.0,5.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-7
9991,440,213,Libya,2016,8,6.0,56.0,201.0,5.30826769740121,0.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.587880467525194,1.0,6.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-8
9992,441,213,Libya,2016,9,12.0,27.0,141.0,4.95582705760126,1.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.573054314799893,1.0,7.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-9
9993,442,213,Libya,2016,10,7.0,13.0,147.0,4.99721227376411,0.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.510311088321681,1.0,8.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-10
9994,443,213,Libya,2016,11,17.0,88.0,136.0,4.9199809258281295,0.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.43504504667812804,1.0,9.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-11
9995,444,213,Libya,2016,12,9.0,33.0,353.0,5.869296913133769,1.0,0.0,0.25,6492164.0,-2.283,6170.18,0,0.0,0.0,-0.22621268213275697,1.0,10.0,0.156,8.859235,11.40738,9.567905999999999,1,2016-12
9996,445,213,Libya,2017,1,6.0,95.0,66.0,4.20469261939097,0.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.22790842621157198,1.0,11.0,0.156,8.873803,11.64385,9.556245,1,2017-1
9997,446,213,Libya,2017,2,5.0,27.0,9.0,2.30258509299405,0.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.45392184280444803,1.0,12.0,0.156,8.873803,11.64385,9.556245,1,2017-2
9998,447,213,Libya,2017,3,9.0,67.0,3.0,1.38629436111989,1.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.38347390064981796,1.0,13.0,0.156,8.873803,11.64385,9.556245,1,2017-3
9999,448,213,Libya,2017,4,8.0,5.0,10.0,2.3978952727983702,0.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.0936384990355903,1.0,14.0,0.156,8.873803,11.64385,9.556245,1,2017-4
10000,449,213,Libya,2017,5,5.0,33.0,201.0,5.30826769740121,1.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.13012369409025198,1.0,15.0,0.156,8.873803,11.64385,9.556245,1,2017-5
10001,450,213,Libya,2017,6,7.0,173.0,0.0,0.0,0.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.145696679669104,1.0,16.0,0.156,8.873803,11.64385,9.556245,1,2017-6
10002,451,213,Libya,2017,7,9.0,135.0,4.0,1.6094379124341003,0.0,0.0,0.25,6580724.0,-2.362,6170.18,1,0.0,0.0,-0.14910997065322598,1.0,17.0,0.156,8.873803,11.64385,9.556245,1,2017-7
10003,452,213,Libya,2017,8,17.0,40.0,0.0,0.0,0.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.15253520224355702,1.0,18.0,0.156,8.873803,11.64385,9.556245,1,2017-8
10004,453,213,Libya,2017,9,22.0,26.0,20.0,3.0445224377234195,0.0,0.0,0.25,6580724.0,-2.362,6170.18,1,0.0,0.0,-0.22865285696467602,1.0,19.0,0.156,8.873803,11.64385,9.556245,1,2017-9
10005,454,213,Libya,2017,10,29.0,55.0,7.0,2.07944154167984,1.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.00505539378212706,1.0,20.0,0.156,8.873803,11.64385,9.556245,1,2017-10
10006,455,213,Libya,2017,11,12.0,18.0,84.0,4.44265125649032,0.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,0.0573879230450561,1.0,21.0,0.156,8.873803,11.64385,9.556245,1,2017-11
10007,456,213,Libya,2017,12,22.0,17.0,0.0,0.0,1.0,0.0,0.25,6580724.0,-2.362,6170.18,0,0.0,0.0,-0.107357247091763,1.0,22.0,0.156,8.873803,11.64385,9.556245,1,2017-12
10008,457,213,Libya,2018,1,12.0,6.0,0.0,0.0,0.0,0.0,0.25,6678567.0,-2.441,6170.18,1,0.0,0.0,-0.22970708278093102,1.0,23.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-1
10009,458,213,Libya,2018,2,6.0,26.0,0.0,0.0,0.0,0.0,0.25,6678567.0,-2.441,6170.18,2,0.0,0.0,-0.13658134284043902,1.0,24.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-2
10010,459,213,Libya,2018,3,3.0,27.0,0.0,0.0,0.0,0.0,0.25,6678567.0,-2.441,6170.18,3,0.0,0.0,-0.19646688629738898,1.0,25.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-3
10011,460,213,Libya,2018,4,3.0,3.0,0.0,0.0,1.0,0.0,0.25,6678567.0,-2.441,6170.18,4,0.0,0.0,-0.44629287479643703,1.0,26.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-4
10012,461,213,Libya,2018,5,3.0,93.0,16.0,2.83321334405622,0.0,0.0,0.25,6678567.0,-2.441,6170.18,5,0.0,0.0,-0.43722337791752397,1.0,27.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-5
10013,462,213,Libya,2018,6,3.0,160.0,8.0,2.19722457733622,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,-0.42766648862549606,1.0,28.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-6
10014,463,213,Libya,2018,7,9.0,13.0,0.0,0.0,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,-0.43129435993726595,1.0,29.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-7
10015,464,213,Libya,2018,8,7.0,91.0,8.0,2.19722457733622,1.0,0.0,0.25,6678567.0,-2.441,6170.18,1,1.0,0.0,-0.36674237574649104,1.0,30.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-8
10016,465,213,Libya,2018,9,7.0,145.0,6.0,1.9459101490553101,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,1.0,0.0,-0.297211034561249,1.0,31.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-9
10017,466,213,Libya,2018,10,14.0,18.0,0.0,0.0,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,1.0,0.0,-0.26306689156360896,1.0,32.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-10
10018,467,213,Libya,2018,11,13.0,29.0,0.0,0.0,0.0,0.0,0.25,6678567.0,-2.441,6170.18,1,1.0,0.0,-0.35047865342285306,1.0,33.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-11
10019,468,213,Libya,2018,12,35.0,9.0,6.0,1.9459101490553101,1.0,0.0,0.25,6678567.0,-2.441,6170.18,2,1.0,0.0,-0.429496320578686,1.0,34.0,0.156,8.888371000000001,11.68881,9.570580999999999,1,2018-12
10020,469,213,Libya,2019,1,10.0,21.0,0.0,0.0,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,1.0,0.0,-0.470726575820098,1.0,35.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-1
10021,470,213,Libya,2019,2,6.0,67.0,5.0,1.79175946922805,1.0,0.0,0.25,6678567.0,-2.441,6170.18,1,1.0,0.0,0.13122785494113,1.0,36.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-2
10022,471,213,Libya,2019,3,31.0,6.0,0.0,0.0,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.16117481715316298,1.0,37.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-3
10023,472,213,Libya,2019,4,9.0,13.0,129.0,4.86753445045558,1.0,0.0,0.25,6678567.0,-2.441,6170.18,1,0.0,0.0,0.280294178934467,1.0,38.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-4
10024,473,213,Libya,2019,5,6.0,20.0,185.0,5.2257466737132,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.274398484879874,1.0,39.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-5
10025,474,213,Libya,2019,6,2.0,32.0,215.0,5.37527840768417,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.288638139886083,1.0,40.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-6
10026,475,213,Libya,2019,7,11.0,5.0,353.0,5.869296913133769,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.293752817755694,1.0,41.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-7
10027,476,213,Libya,2019,8,7.0,55.0,57.0,4.06044301054642,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.253148347852483,1.0,42.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-8
10028,477,213,Libya,2019,9,7.0,8.0,92.0,4.53259949315326,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.159008494626385,1.0,43.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-9
10029,478,213,Libya,2019,10,22.0,0.0,41.0,3.73766961828337,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.14823814691202,1.0,44.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-10
10030,479,213,Libya,2019,11,4.0,0.0,36.0,3.61091791264422,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.16566762755851,1.0,45.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-11
10031,480,213,Libya,2019,12,15.0,0.0,78.0,4.36944785246702,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.26914192531223396,1.0,46.0,0.156,8.902939,11.73377,9.584916999999999,1,2019-12
10032,481,213,Libya,2020,1,13.0,0.0,87.0,4.47733681447821,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.397085460941252,1.0,47.0,0.156,8.917507,11.77873,9.599254,1,2020-1
10033,482,213,Libya,2020,2,8.0,0.0,8.0,2.19722457733622,0.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,0.48230347431610293,1.0,48.0,0.156,8.917507,11.77873,9.599254,1,2020-2
10034,483,213,Libya,2020,3,7.0,0.0,152.0,5.030437921392441,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,1.0653235179490401,1.0,49.0,0.156,8.917507,11.77873,9.599254,1,2020-3
10035,484,213,Libya,2020,4,6.0,0.0,79.0,4.382026634673879,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,1.03013269698177,1.0,50.0,0.156,8.917507,11.77873,9.599254,1,2020-4
10036,485,213,Libya,2020,5,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,0,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-5
10037,486,213,Libya,2020,6,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,1,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-6
10038,487,213,Libya,2020,7,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,2,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-7
10039,488,213,Libya,2020,8,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,3,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-8
10040,489,213,Libya,2020,9,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,4,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-9
10041,490,213,Libya,2020,10,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,5,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-10
10042,491,213,Libya,2020,11,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,6,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-11
10043,492,213,Libya,2020,12,0.0,,,,1.0,0.0,0.25,6678567.0,-2.441,6170.18,7,0.0,0.0,1.00479601000184,1.0,51.0,0.156,8.917507,11.77873,9.599254,1,2020-12
10044,121,172,Madagascar,1990,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1118,0.0,1.0,0.7760350809569431,0.0,176.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-1
10045,122,172,Madagascar,1990,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1119,0.0,1.0,0.28620287615313394,0.0,177.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-2
10046,123,172,Madagascar,1990,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1120,0.0,1.0,-0.328300211156461,0.0,178.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-3
10047,124,172,Madagascar,1990,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1121,0.0,1.0,0.223261872628757,0.0,179.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-4
10048,125,172,Madagascar,1990,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1122,0.0,1.0,-0.0524051269284835,0.0,180.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-5
10049,126,172,Madagascar,1990,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1123,0.0,1.0,-0.0740074008936004,0.0,181.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-6
10050,127,172,Madagascar,1990,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1124,0.0,1.0,-0.227736632416989,0.0,182.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-7
10051,128,172,Madagascar,1990,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1125,0.0,1.0,-0.321259737010801,0.0,183.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-8
10052,129,172,Madagascar,1990,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1126,0.0,1.0,-0.509488223303599,0.0,184.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-9
10053,130,172,Madagascar,1990,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1127,0.0,1.0,-0.43148150822334996,0.0,185.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-10
10054,131,172,Madagascar,1990,11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1128,0.0,1.0,-0.530953445224222,0.0,186.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-11
10055,132,172,Madagascar,1990,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11598633.0,0.217,7.31,1129,0.0,1.0,-1.40572585678986,0.0,187.0,0.0,9.354075,9.86133,7.410442999999999,1,1990-12
10056,133,172,Madagascar,1991,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1130,0.0,1.0,-1.4708257900224,0.0,188.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-1
10057,134,172,Madagascar,1991,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1131,0.0,1.0,-1.5341838302418402,0.0,189.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-2
10058,135,172,Madagascar,1991,3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1132,0.0,1.0,-0.944000003431379,0.0,190.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-3
10059,136,172,Madagascar,1991,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1133,0.0,1.0,-1.02977918690066,0.0,191.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-4
10060,137,172,Madagascar,1991,5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1134,0.0,1.0,-1.11648429821426,0.0,192.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-5
10061,138,172,Madagascar,1991,6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1135,0.0,1.0,-1.19316237801315,0.0,193.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-6
10062,139,172,Madagascar,1991,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1136,0.0,1.0,-1.1660523551808302,0.0,194.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-7
10063,140,172,Madagascar,1991,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1137,0.0,1.0,-1.15304513760928,0.0,195.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-8
10064,141,172,Madagascar,1991,9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1138,0.0,1.0,-1.1447165654798501,0.0,196.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-9
10065,142,172,Madagascar,1991,10,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1139,0.0,1.0,-1.10819085084516,0.0,197.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-10
10066,143,172,Madagascar,1991,11,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1140,0.0,1.0,-0.848539360153106,0.0,198.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-11
10067,144,172,Madagascar,1991,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,11942819.0,0.217,7.17,1141,0.0,1.0,-0.349286136231722,0.0,199.0,0.0,9.384148,9.796157000000001,7.316027,1,1991-12
10068,145,172,Madagascar,1992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12301336.0,0.217,7.05,1142,0.0,1.0,0.612599337880781,0.0,200.0,0.0,9.414415,9.807948,7.298241,1,1992-1
10069,146,172,Madagascar,1992,2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,12301336.0,0.217,7.05,1143,1.0,1.0,1.05312762207129,0.0,201.0,0.0,9.414415,9.807948,7.298241,1,1992-2
