d3mIndex,cultivar,sitename,day,canopy_height
8288,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,35,32
8289,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,77,264
8290,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,78,271
8291,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,80,272
8292,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,83,278
8293,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,84,286
8294,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,85,289
8295,PI513898,MAC Field Scanner Season 4 Range 49 Column 6,124,353
8296,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,12,11
8297,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,13,11
8298,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,14,11
8299,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,15,11
8300,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,16,11
8301,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,17,11
8302,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,18,13
8303,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,19,13
8304,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,22,16
8305,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,24,17
8306,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,26,19
8307,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,27,20
8308,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,30,24
8309,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,31,25
8310,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,36,44
8311,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,44,82
8312,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,45,88
8313,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,46,108
8314,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,47,113
8315,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,48,127
8316,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,50,145
8317,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,51,154
8318,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,52,165
8319,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,57,210
8320,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,73,317
8321,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,74,321
8322,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,75,326
8323,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,76,336
8324,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,77,338
8325,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,78,339
8326,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,80,347
8327,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,83,336
8328,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,84,348
8329,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,85,355
8330,PI514456,MAC Field Scanner Season 4 Range 41 Column 10,132,389
8331,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,12,12
8332,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,13,12
8333,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,14,12
8334,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,15,12
8335,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,16,13
8336,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,17,14
8337,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,18,16
8338,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,19,18
8339,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,22,21
8340,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,24,20
8341,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,26,24
8342,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,27,25
8343,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,30,30
8344,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,31,32
8345,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,36,55
8346,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,44,104
8347,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,45,113
8348,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,47,134
8349,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,48,139
8350,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,50,154
8351,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,51,163
8352,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,52,172
8353,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,57,213
8354,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,73,315
8355,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,74,321
8356,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,75,326
8357,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,76,334
8358,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,77,337
8359,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,78,332
8360,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,80,351
8361,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,83,353
8362,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,84,363
8363,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,85,364
8364,PI514456,MAC Field Scanner Season 4 Range 41 Column 9,132,381
8365,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,12,10
8366,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,14,10
8367,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,15,10
8368,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,16,10
8369,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,17,10
8370,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,18,11
8371,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,19,11
8372,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,24,11
8373,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,27,14
8374,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,29,16
8375,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,30,17
8376,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,31,18
8377,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,36,31
8378,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,45,68
8379,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,46,75
8380,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,47,77
8381,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,48,80
8382,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,50,88
8383,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,51,107
8384,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,52,117
8385,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,57,169
8386,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,73,254
8387,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,75,262
8388,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,77,271
8389,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,78,268
8390,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,80,271
8391,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,83,272
8392,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,84,283
8393,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,85,287
8394,PI521019,MAC Field Scanner Season 4 Range 25 Column 10,133,347
8395,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,12,12
8396,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,14,11
8397,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,15,11
8398,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,16,12
8399,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,17,12
8400,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,18,14
8401,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,19,15
8402,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,24,18
8403,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,27,23
8404,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,29,26
8405,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,30,29
8406,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,31,30
8407,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,36,52
8408,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,45,96
8409,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,46,101
8410,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,47,108
8411,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,48,112
8412,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,50,134
8413,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,51,138
8414,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,52,145
8415,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,57,174
8416,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,73,252
8417,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,75,261
8418,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,77,259
8419,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,78,255
8420,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,80,280
8421,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,83,280
8422,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,84,290
8423,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,85,292
8424,PI521019,MAC Field Scanner Season 4 Range 25 Column 9,133,369
8425,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,12,10
8426,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,14,10
8427,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,15,10
8428,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,16,11
8429,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,17,10
8430,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,19,12
8431,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,27,17
8432,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,29,21
8433,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,30,24
8434,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,31,26
8435,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,36,44
8436,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,46,89
8437,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,47,92
8438,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,48,98
8439,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,51,110
8440,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,52,111
8441,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,57,131
8442,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,58,138
8443,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,73,205
8444,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,75,212
8445,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,77,223
8446,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,78,226
8447,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,80,223
8448,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,83,236
8449,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,84,235
8450,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,85,243
8451,PI521152,MAC Field Scanner Season 4 Range 9 Column 7,133,337
8452,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,12,13
8453,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,14,12
8454,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,15,12
8455,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,16,13
8456,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,17,13
8457,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,19,14
8458,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,27,16
8459,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,29,16
8460,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,30,17
8461,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,31,18
8462,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,36,28
8463,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,77,249
8464,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,78,246
8465,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,80,262
8466,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,83,264
8467,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,84,277
8468,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,85,275
8469,PI521152,MAC Field Scanner Season 4 Range 9 Column 8,122,360
8470,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,12,11
8471,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,14,10
8472,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,15,10
8473,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,16,11
8474,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,17,11
8475,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,18,12
8476,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,19,13
8477,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,27,18
8478,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,29,19
8479,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,30,20
8480,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,31,21
8481,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,36,39
8482,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,45,88
8483,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,46,90
8484,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,47,94
8485,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,48,99
8486,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,50,108
8487,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,51,113
8488,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,52,121
8489,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,57,141
8490,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,58,161
8491,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,73,206
8492,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,75,210
8493,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,77,219
8494,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,78,216
8495,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,80,221
8496,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,83,228
8497,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,84,244
8498,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,85,239
8499,PI524475,MAC Field Scanner Season 4 Range 19 Column 3,133,314
8500,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,12,10
8501,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,14,10
8502,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,15,10
8503,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,16,10
8504,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,17,10
8505,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,18,12
8506,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,19,12
8507,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,27,17
8508,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,29,19
8509,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,30,20
8510,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,31,20
8511,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,77,204
8512,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,78,206
8513,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,80,206
8514,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,83,207
8515,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,84,216
8516,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,85,220
8517,PI524475,MAC Field Scanner Season 4 Range 19 Column 4,122,301
8518,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,12,10
8519,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,13,10
8520,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,14,10
8521,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,15,10
8522,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,16,11
8523,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,17,12
8524,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,18,14
8525,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,19,15
8526,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,22,18
8527,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,24,20
8528,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,26,24
8529,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,27,24
8530,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,30,33
8531,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,31,34
8532,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,36,58
8533,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,44,102
8534,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,45,110
8535,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,46,118
8536,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,47,128
8537,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,48,130
8538,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,50,147
8539,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,51,159
8540,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,52,172
8541,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,57,207
8542,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,73,294
8543,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,74,297
8544,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,75,298
8545,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,76,309
8546,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,77,310
8547,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,78,306
8548,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,80,320
8549,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,83,335
8550,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,84,336
8551,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,85,339
8552,PI525049,MAC Field Scanner Season 4 Range 39 Column 11,132,391
8553,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,12,10
8554,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,13,10
8555,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,14,10
8556,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,15,10
8557,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,16,10
8558,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,17,11
8559,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,18,12
8560,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,19,13
8561,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,22,17
8562,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,24,18
8563,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,26,21
8564,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,27,24
8565,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,30,29
8566,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,31,31
8567,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,77,308
8568,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,78,315
8569,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,80,317
8570,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,83,320
8571,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,84,331
8572,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,85,327
8573,PI525049,MAC Field Scanner Season 4 Range 39 Column 12,122,349
8574,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,12,11
8575,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,14,11
8576,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,15,11
8577,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,16,11
8578,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,17,11
8579,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,19,14
8580,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,27,22
8581,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,29,26
8582,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,31,30
8583,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,36,48
8584,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,46,92
8585,PI525049,MAC Field Scanner Season 4 Range 5 Column 7,47,104
