"d3mIndex","Region","Zone","Year","Date","precipitation","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","population","population_density","MaizeRetailPrice_li","WheatRetailPrice_li","MaizeProductionQuintal","WheatProductionQuintal","MaizeYieldQtHa","WheatYieldQtHa","Month"
4114,"Somali","Fafan",2014,"2014-01",5.0065375335,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1274631,104.4815,10.111111,NA,796860.02,92781.82,34.7,22.36,1
4115,"Somali","Fafan",2014,"2014-08",131.689135633333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1292861,105.9759,10.0246913333333,NA,796860.02,92781.82,34.7,22.36,8
4116,"Somali","Fafan",2015,"2015-08",113.547689231667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1325214,108.6278,9.41111111111111,NA,651958.54,NA,27.82,NA,8
4117,"Somali","Fafan",2015,"2015-02",4.97653006416667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1308645,107.2696,9.14444444444444,NA,651958.54,NA,27.82,NA,2
4118,"Somali","Fafan",2015,"2015-10",41.2908074516667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1330737,109.0805,9.5,NA,651958.54,NA,27.82,NA,10
4119,"Somali","Fafan",2015,"2015-06",72.2186443133333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1319691,108.1751,9.32222222222222,NA,651958.54,NA,27.82,NA,6
4120,"Somali","Fafan",2015,"2015-01",1.67923276633333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1305883,107.0433,9.1,NA,651958.54,NA,27.82,NA,1
4121,"Somali","Fafan",2015,"2015-12",1.218115111,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1336260,109.5333,9.16666666666667,NA,651958.54,NA,27.82,NA,12
4122,"Somali","Fafan",2015,"2015-07",110.581558695,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1322452,108.4015,9.36666666666667,NA,651958.54,NA,27.82,NA,7
4123,"Somali","Fafan",2015,"2015-03",30.9209123983333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1311406,107.496,9.18888888888889,NA,651958.54,NA,27.82,NA,3
4124,"Somali","Fafan",2015,"2015-09",108.08396607,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1327975,108.8542,9.45555555555556,NA,651958.54,NA,27.82,NA,9
4125,"Somali","Fafan",2015,"2015-05",175.651693483333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1316929,107.9487,9.27777777777778,NA,651958.54,NA,27.82,NA,5
4126,"Somali","Fafan",2015,"2015-11",20.9282503083333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1333498,109.3069,9.33333333333333,NA,651958.54,NA,27.82,NA,11
4127,"Somali","Fafan",2015,"2015-04",117.27897665,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1314168,107.7224,9.23333333333333,NA,651958.54,NA,27.82,NA,4
4128,"Somali","Fafan",2016,"2016-12",6.842555003,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1369399,112.2496,9.5,NA,947018.88,NA,31.12,NA,12
4129,"Somali","Fafan",2016,"2016-06",53.6458866933333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1352829,110.8915,10.6666666666667,NA,947018.88,NA,31.12,NA,6
4130,"Somali","Fafan",2016,"2016-09",86.2396445416667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1361114,111.5706,11.6666666666667,NA,947018.88,NA,31.12,NA,9
4131,"Somali","Fafan",2016,"2016-05",126.107630233333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1350068,110.6651,10.3333333333333,NA,947018.88,NA,31.12,NA,5
4132,"Somali","Fafan",2016,"2016-10",37.75042898,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1363876,111.7969,12,NA,947018.88,NA,31.12,NA,10
4133,"Somali","Fafan",2016,"2016-08",62.1198749183333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1358352,111.3442,11.3333333333333,NA,947018.88,NA,31.12,NA,8
4134,"Somali","Fafan",2016,"2016-04",167.6511363,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1347306,110.4387,10,NA,947018.88,NA,31.12,NA,4
4135,"Somali","Fafan",2016,"2016-11",29.84502808,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1366637,112.0233,10,NA,947018.88,NA,31.12,NA,11
4136,"Somali","Fafan",2016,"2016-02",6.50161161483333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1341783,109.986,9.33333333333333,NA,947018.88,NA,31.12,NA,2
4137,"Somali","Fafan",2016,"2016-07",58.1444535033333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1355591,111.1178,11,NA,947018.88,NA,31.12,NA,7
4138,"Somali","Fafan",2016,"2016-01",11.5355414995,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1339022,109.7596,9,NA,947018.88,NA,31.12,NA,1
4139,"Somali","Fafan",2016,"2016-03",29.0725319633333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1344545,110.2124,9.66666666666667,NA,947018.88,NA,31.12,NA,3
4140,"Somali","Fafan",2017,"2017-08",92.6672083083333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1391491,114.0606,13.2592593333333,NA,542669,NA,24.87,NA,8
4141,"Somali","Fafan",2017,"2017-07",62.297624535,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1388730,113.8342,12.888889,NA,542669,NA,24.87,NA,7
4142,"Somali","Fafan",2017,"2017-06",75.3623387816667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1385968,113.6078,12.5185186666667,NA,542669,NA,24.87,NA,6
4143,"Somali","Fafan",2017,"2017-12",8.37786263033333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1402537,114.966,13,NA,542669,NA,24.87,NA,12
4144,"Somali","Fafan",2017,"2017-05",158.725171283333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1383206,113.3815,12.1481483333333,NA,542669,NA,24.87,NA,5
4145,"Somali","Fafan",2017,"2017-01",2.84126480366667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1372160,112.476,10.666667,NA,542669,NA,24.87,NA,1
4146,"Somali","Fafan",2017,"2017-02",6.91601178016667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1374922,112.7024,11.0370373333333,NA,542669,NA,24.87,NA,2
4147,"Somali","Fafan",2017,"2017-03",73.5811189383333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1377683,112.9287,11.4074076666667,NA,542669,NA,24.87,NA,3
4148,"Somali","Fafan",2017,"2017-10",20.2150654183333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1397014,114.5133,14,NA,542669,NA,24.87,NA,10
4149,"Somali","Fafan",2017,"2017-09",171.85106695,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1394253,114.2869,13.6296296666667,NA,542669,NA,24.87,NA,9
4150,"Somali","Fafan",2017,"2017-04",53.0320632483333,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1380445,113.1551,11.777778,NA,542669,NA,24.87,NA,4
4151,"Somali","Fafan",2017,"2017-11",3.97323237916667,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1399776,114.7397,13,NA,542669,NA,24.87,NA,11
4152,"Somali","Fafan",2018,"2018-01",4.13117538874641,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1405299,115.1924,12.142857,NA,NA,NA,NA,NA,1
4153,"Somali","Fafan",2018,"2018-02",14.9961472041623,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1408060,115.4188,12.8531745,NA,NA,NA,NA,NA,2
4154,"Somali","Fafan",2018,"2018-03",52.4051441099968,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1410822,115.6451,13.563492,NA,NA,NA,NA,NA,3
4155,"Somali","Fafan",2018,"2018-04",182.804093540936,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1413583,115.8715,14.2738095,NA,NA,NA,NA,NA,4
4156,"Somali","Fafan",2018,"2018-05",60.4366602151717,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1416345,116.0978,14.984127,NA,NA,NA,NA,NA,5
4157,"Somali","Fafan",2018,"2018-06",35.6977686460229,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1419107,116.3242,15.6944445,NA,NA,NA,NA,NA,6
4158,"Somali","Fafan",2018,"2018-07",59.7932496613619,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1421868,116.5506,16.404762,NA,NA,NA,NA,NA,7
4159,"Somali","Fafan",2018,"2018-08",113.449251507783,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1424630,116.7769,17.1150795,NA,NA,NA,NA,NA,8
4160,"Somali","Fafan",2018,"2018-09",82.7194767272633,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1427391,117.0033,17.825397,NA,NA,NA,NA,NA,9
4161,"Somali","Fafan",2018,"2018-10",75.9391360499413,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1430153,117.2297,18.5357145,NA,NA,NA,NA,NA,10
4162,"Somali","Fafan",2018,"2018-11",34.7011486023352,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1432914,117.456,19.246032,NA,NA,NA,NA,NA,11
4163,"Somali","Fafan",2018,"2018-12",4.15391829794441,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1435676,117.6824,19.9563495,NA,NA,NA,NA,NA,12
4164,"Somali","Fafan",2019,"2019-03",38.2213648786694,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1443960,118.3615,NA,NA,NA,NA,NA,NA,3
4165,"Somali","Fafan",2019,"2019-04",161.443578940281,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1446722,118.5879,NA,NA,NA,NA,NA,NA,4
4166,"Somali","Fafan",2019,"2019-05",98.1922255216351,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1449484,118.8142,NA,NA,NA,NA,NA,NA,5
4167,"Somali","Fafan",2019,"2019-06",133.918763709033,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1452245,119.0406,NA,NA,NA,NA,NA,NA,6
4168,"Somali","Fafan",2019,"2019-07",61.163371549888,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1455007,119.2669,NA,NA,NA,NA,NA,NA,7
4169,"Somali","Fafan",2019,"2019-08",110.170004227927,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1457768,119.4933,NA,NA,NA,NA,NA,NA,8
4170,"Somali","Fafan",2019,"2019-01",2.82056821729866,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1438437,117.9088,20.666667,NA,NA,NA,NA,NA,1
4171,"Somali","Fafan",2019,"2019-02",13.6803791123788,12199.87,0.2886723,12199.58,"ETH","Ethiopia",1441199,118.1351,NA,NA,NA,NA,NA,NA,2
4172,"Somali","Korahe",2008,"2008-01",2.35636403725,32430.07,0,32430.07,"ETH","Ethiopia",352775.2,10.87803,NA,NA,NA,NA,NA,NA,1
4173,"Somali","Korahe",2008,"2008-02",0.5988746045,32430.07,0,32430.07,"ETH","Ethiopia",353556.2,10.90211,NA,NA,NA,NA,NA,NA,2
4174,"Somali","Korahe",2008,"2008-03",5.03428991025,32430.07,0,32430.07,"ETH","Ethiopia",354337.3,10.92619,NA,NA,NA,NA,NA,NA,3
4175,"Somali","Korahe",2008,"2008-04",51.468987635,32430.07,0,32430.07,"ETH","Ethiopia",355118.3,10.95028,NA,NA,NA,NA,NA,NA,4
4176,"Somali","Korahe",2008,"2008-05",48.57761862,32430.07,0,32430.07,"ETH","Ethiopia",355899.3,10.97436,NA,NA,NA,NA,NA,NA,5
4177,"Somali","Korahe",2008,"2008-06",1.261159972,32430.07,0,32430.07,"ETH","Ethiopia",356680.4,10.99845,NA,NA,NA,NA,NA,NA,6
4178,"Somali","Korahe",2008,"2008-07",2.19850890675,32430.07,0,32430.07,"ETH","Ethiopia",357461.4,11.02253,NA,NA,NA,NA,NA,NA,7
4179,"Somali","Korahe",2008,"2008-08",4.73344124325,32430.07,0,32430.07,"ETH","Ethiopia",358242.4,11.04661,NA,NA,NA,NA,NA,NA,8
4180,"Somali","Korahe",2008,"2008-09",11.07293022425,32430.07,0,32430.07,"ETH","Ethiopia",359023.5,11.0707,NA,NA,NA,NA,NA,NA,9
4181,"Somali","Korahe",2008,"2008-10",120.402428875,32430.07,0,32430.07,"ETH","Ethiopia",359804.5,11.09478,NA,NA,NA,NA,NA,NA,10
4182,"Somali","Korahe",2008,"2008-11",17.3837858105,32430.07,0,32430.07,"ETH","Ethiopia",360585.5,11.11886,NA,NA,NA,NA,NA,NA,11
4183,"Somali","Korahe",2008,"2008-12",1.191201852,32430.07,0,32430.07,"ETH","Ethiopia",361366.6,11.14295,NA,NA,NA,NA,NA,NA,12
4184,"Somali","Korahe",2009,"2009-10",100.3833409275,32430.07,0,32430.07,"ETH","Ethiopia",369176.9,11.38378,NA,NA,NA,NA,NA,NA,10
4185,"Somali","Korahe",2009,"2009-11",14.12396224375,32430.07,0,32430.07,"ETH","Ethiopia",369957.9,11.40787,NA,NA,NA,NA,NA,NA,11
4186,"Somali","Korahe",2009,"2009-12",3.812159099,32430.07,0,32430.07,"ETH","Ethiopia",370739,11.43195,NA,NA,NA,NA,NA,NA,12
4187,"Somali","Korahe",2009,"2009-01",2.29015447625,32430.07,0,32430.07,"ETH","Ethiopia",362147.6,11.16703,NA,NA,NA,NA,NA,NA,1
4188,"Somali","Korahe",2009,"2009-02",1.4397760105,32430.07,0,32430.07,"ETH","Ethiopia",362928.6,11.19111,NA,NA,NA,NA,NA,NA,2
4189,"Somali","Korahe",2009,"2009-03",7.2640862785,32430.07,0,32430.07,"ETH","Ethiopia",363709.7,11.2152,NA,NA,NA,NA,NA,NA,3
4190,"Somali","Korahe",2009,"2009-08",0.44640014875,32430.07,0,32430.07,"ETH","Ethiopia",367614.8,11.33562,NA,NA,NA,NA,NA,NA,8
4191,"Somali","Korahe",2009,"2009-09",16.1695597575,32430.07,0,32430.07,"ETH","Ethiopia",368395.9,11.3597,NA,NA,NA,NA,NA,NA,9
4192,"Somali","Korahe",2009,"2009-04",64.9812916675,32430.07,0,32430.07,"ETH","Ethiopia",364490.7,11.23928,NA,NA,NA,NA,NA,NA,4
4193,"Somali","Korahe",2009,"2009-05",55.0421789475,32430.07,0,32430.07,"ETH","Ethiopia",365271.7,11.26337,NA,NA,NA,NA,NA,NA,5
4194,"Somali","Korahe",2009,"2009-06",0.27870525825,32430.07,0,32430.07,"ETH","Ethiopia",366052.8,11.28745,NA,NA,NA,NA,NA,NA,6
4195,"Somali","Korahe",2009,"2009-07",0.902363086,32430.07,0,32430.07,"ETH","Ethiopia",366833.8,11.31153,NA,NA,NA,NA,NA,NA,7
4196,"Somali","Korahe",2010,"2010-01",0.3382056695,32430.07,0,32430.07,"ETH","Ethiopia",371520,11.45603,NA,NA,NA,NA,NA,NA,1
4197,"Somali","Korahe",2010,"2010-02",35.3177023525,32430.07,0,32430.07,"ETH","Ethiopia",372361.6,11.48199,NA,NA,NA,NA,NA,NA,2
4198,"Somali","Korahe",2010,"2010-03",49.3477935175,32430.07,0,32430.07,"ETH","Ethiopia",373203.3,11.50794,NA,NA,NA,NA,NA,NA,3
4199,"Somali","Korahe",2010,"2010-04",79.74303947,32430.07,0,32430.07,"ETH","Ethiopia",374044.9,11.53389,NA,NA,NA,NA,NA,NA,4
4200,"Somali","Korahe",2010,"2010-05",51.3758121375,32430.07,0,32430.07,"ETH","Ethiopia",374886.5,11.55984,NA,NA,NA,NA,NA,NA,5
4201,"Somali","Korahe",2010,"2010-06",2.2191772345,32430.07,0,32430.07,"ETH","Ethiopia",375728.2,11.5858,NA,NA,NA,NA,NA,NA,6
4202,"Somali","Korahe",2010,"2010-07",6.8310287285,32430.07,0,32430.07,"ETH","Ethiopia",376569.8,11.61175,NA,NA,NA,NA,NA,NA,7
4203,"Somali","Korahe",2010,"2010-08",4.29179518875,32430.07,0,32430.07,"ETH","Ethiopia",377411.4,11.6377,NA,NA,NA,NA,NA,NA,8
4204,"Somali","Korahe",2010,"2010-09",12.6539480025,32430.07,0,32430.07,"ETH","Ethiopia",378253.1,11.66365,NA,NA,NA,NA,NA,NA,9
4205,"Somali","Korahe",2010,"2010-10",54.8691094675,32430.07,0,32430.07,"ETH","Ethiopia",379094.7,11.6896,NA,NA,NA,NA,NA,NA,10
4206,"Somali","Korahe",2010,"2010-11",5.83194205775,32430.07,0,32430.07,"ETH","Ethiopia",379936.3,11.71556,NA,NA,NA,NA,NA,NA,11
4207,"Somali","Korahe",2010,"2010-12",1.21206533,32430.07,0,32430.07,"ETH","Ethiopia",380778,11.74151,NA,NA,NA,NA,NA,NA,12
4208,"Somali","Korahe",2011,"2011-01",1.26788497575,32430.07,0,32430.07,"ETH","Ethiopia",381619.6,11.76746,NA,NA,NA,NA,NA,NA,1
4209,"Somali","Korahe",2011,"2011-02",0.417281395,32430.07,0,32430.07,"ETH","Ethiopia",382461.2,11.79341,NA,NA,NA,NA,NA,NA,2
4210,"Somali","Korahe",2011,"2011-03",5.39241719075,32430.07,0,32430.07,"ETH","Ethiopia",383302.9,11.81937,NA,NA,NA,NA,NA,NA,3
4211,"Somali","Korahe",2011,"2011-04",39.32838841,32430.07,0,32430.07,"ETH","Ethiopia",384144.5,11.84532,NA,NA,NA,NA,NA,NA,4
4212,"Somali","Korahe",2011,"2011-05",75.6962154625,32430.07,0,32430.07,"ETH","Ethiopia",384986.1,11.87127,NA,NA,NA,NA,NA,NA,5
4213,"Somali","Korahe",2011,"2011-06",2.3660259845,32430.07,0,32430.07,"ETH","Ethiopia",385827.8,11.89722,NA,NA,NA,NA,NA,NA,6
4214,"Somali","Korahe",2011,"2011-07",1.016482255,32430.07,0,32430.07,"ETH","Ethiopia",386669.4,11.92317,NA,NA,NA,NA,NA,NA,7
4215,"Somali","Korahe",2011,"2011-08",1.861143161,32430.07,0,32430.07,"ETH","Ethiopia",387511,11.94913,NA,NA,NA,NA,NA,NA,8
4216,"Somali","Korahe",2011,"2011-09",20.083257189,32430.07,0,32430.07,"ETH","Ethiopia",388352.7,11.97508,NA,NA,NA,NA,NA,NA,9
4217,"Somali","Korahe",2011,"2011-10",133.980192415,32430.07,0,32430.07,"ETH","Ethiopia",389194.3,12.00103,NA,NA,NA,NA,NA,NA,10
4218,"Somali","Korahe",2011,"2011-11",52.1147468075,32430.07,0,32430.07,"ETH","Ethiopia",390035.9,12.02698,NA,NA,NA,NA,NA,NA,11
4219,"Somali","Korahe",2011,"2011-12",2.8476181025,32430.07,0,32430.07,"ETH","Ethiopia",390877.6,12.05294,NA,NA,NA,NA,NA,NA,12
4220,"Somali","Korahe",2012,"2012-12",5.1688790225,32430.07,0,32430.07,"ETH","Ethiopia",400977.2,12.36436,NA,NA,NA,NA,NA,NA,12
4221,"Somali","Korahe",2012,"2012-01",3.38122621975,32430.07,0,32430.07,"ETH","Ethiopia",391719.2,12.07889,NA,NA,NA,NA,NA,NA,1
4222,"Somali","Korahe",2012,"2012-02",2.12791637775,32430.07,0,32430.07,"ETH","Ethiopia",392560.8,12.10484,NA,NA,NA,NA,NA,NA,2
4223,"Somali","Korahe",2012,"2012-03",10.25356024875,32430.07,0,32430.07,"ETH","Ethiopia",393402.5,12.13079,NA,NA,NA,NA,NA,NA,3
4224,"Somali","Korahe",2012,"2012-04",66.019770065,32430.07,0,32430.07,"ETH","Ethiopia",394244.1,12.15674,NA,NA,NA,NA,NA,NA,4
4225,"Somali","Korahe",2012,"2012-05",51.15964588,32430.07,0,32430.07,"ETH","Ethiopia",395085.7,12.1827,NA,NA,NA,NA,NA,NA,5
4226,"Somali","Korahe",2012,"2012-06",1.223061071,32430.07,0,32430.07,"ETH","Ethiopia",395927.4,12.20865,NA,NA,NA,NA,NA,NA,6
4227,"Somali","Korahe",2012,"2012-07",7.34047456025,32430.07,0,32430.07,"ETH","Ethiopia",396769,12.2346,NA,NA,NA,NA,NA,NA,7
4228,"Somali","Korahe",2012,"2012-08",7.442810862,32430.07,0,32430.07,"ETH","Ethiopia",397610.6,12.26055,NA,NA,NA,NA,NA,NA,8
4229,"Somali","Korahe",2012,"2012-09",59.5259452325,32430.07,0,32430.07,"ETH","Ethiopia",398452.3,12.28651,NA,NA,NA,NA,NA,NA,9
4230,"Somali","Korahe",2012,"2012-10",155.63936095,32430.07,0,32430.07,"ETH","Ethiopia",399293.9,12.31246,NA,NA,NA,NA,NA,NA,10
4231,"Somali","Korahe",2012,"2012-11",28.6960270525,32430.07,0,32430.07,"ETH","Ethiopia",400135.5,12.33841,NA,NA,NA,NA,NA,NA,11
4232,"Somali","Korahe",2013,"2013-01",0.71382590775,32430.07,0,32430.07,"ETH","Ethiopia",401818.8,12.39031,NA,NA,NA,NA,NA,NA,1
4233,"Somali","Korahe",2013,"2013-02",0.61969382175,32430.07,0,32430.07,"ETH","Ethiopia",402660.4,12.41627,NA,NA,NA,NA,NA,NA,2
4234,"Somali","Korahe",2013,"2013-03",62.275946805,32430.07,0,32430.07,"ETH","Ethiopia",403502.1,12.44222,NA,NA,NA,NA,NA,NA,3
4235,"Somali","Korahe",2013,"2013-04",134.8905789,32430.07,0,32430.07,"ETH","Ethiopia",404343.7,12.46817,NA,NA,NA,NA,NA,NA,4
4236,"Somali","Korahe",2013,"2013-05",28.9454154225,32430.07,0,32430.07,"ETH","Ethiopia",405185.3,12.49412,NA,NA,NA,NA,NA,NA,5
4237,"Somali","Korahe",2013,"2013-06",1.60602906125,32430.07,0,32430.07,"ETH","Ethiopia",406027,12.52008,NA,NA,NA,NA,NA,NA,6
4238,"Somali","Korahe",2013,"2013-07",5.561546518,32430.07,0,32430.07,"ETH","Ethiopia",406868.6,12.54603,NA,NA,NA,NA,NA,NA,7
4239,"Somali","Korahe",2013,"2013-08",4.73916726425,32430.07,0,32430.07,"ETH","Ethiopia",407710.2,12.57198,NA,NA,NA,NA,NA,NA,8
4240,"Somali","Korahe",2013,"2013-09",16.284855775,32430.07,0,32430.07,"ETH","Ethiopia",408551.9,12.59793,NA,NA,NA,NA,NA,NA,9
4241,"Somali","Korahe",2013,"2013-10",90.52103484,32430.07,0,32430.07,"ETH","Ethiopia",409393.5,12.62389,NA,NA,NA,NA,NA,NA,10
4242,"Somali","Korahe",2013,"2013-11",119.143749725,32430.07,0,32430.07,"ETH","Ethiopia",410235.1,12.64984,NA,NA,NA,NA,NA,NA,11
4243,"Somali","Korahe",2013,"2013-12",3.59073251825,32430.07,0,32430.07,"ETH","Ethiopia",411076.8,12.67579,NA,NA,NA,NA,NA,NA,12
4244,"Somali","Korahe",2014,"2014-05",109.12990788,32430.07,0,32430.07,"ETH","Ethiopia",415284.9,12.80555,NA,NA,NA,NA,NA,NA,5
4245,"Somali","Korahe",2014,"2014-06",13.48114745675,32430.07,0,32430.07,"ETH","Ethiopia",416126.6,12.8315,NA,NA,NA,NA,NA,NA,6
4246,"Somali","Korahe",2014,"2014-07",2.55372088175,32430.07,0,32430.07,"ETH","Ethiopia",416968.2,12.85746,NA,NA,NA,NA,NA,NA,7
4247,"Somali","Korahe",2014,"2014-08",3.73996285425,32430.07,0,32430.07,"ETH","Ethiopia",417809.8,12.88341,NA,NA,NA,NA,NA,NA,8
4248,"Somali","Korahe",2014,"2014-01",1.747610981,32430.07,0,32430.07,"ETH","Ethiopia",411918.4,12.70174,NA,NA,NA,NA,NA,NA,1
4249,"Somali","Korahe",2014,"2014-02",2.77638066275,32430.07,0,32430.07,"ETH","Ethiopia",412760,12.72769,NA,NA,NA,NA,NA,NA,2
4250,"Somali","Korahe",2014,"2014-03",11.201774597,32430.07,0,32430.07,"ETH","Ethiopia",413601.7,12.75365,NA,NA,NA,NA,NA,NA,3
4251,"Somali","Korahe",2014,"2014-04",47.175344545,32430.07,0,32430.07,"ETH","Ethiopia",414443.3,12.7796,NA,NA,NA,NA,NA,NA,4
4252,"Somali","Korahe",2014,"2014-09",6.79784877125,32430.07,0,32430.07,"ETH","Ethiopia",418651.5,12.90936,NA,NA,NA,NA,NA,NA,9
4253,"Somali","Korahe",2014,"2014-10",130.014313825,32430.07,0,32430.07,"ETH","Ethiopia",419493.1,12.93531,NA,NA,NA,NA,NA,NA,10
4254,"Somali","Korahe",2014,"2014-11",67.713607925,32430.07,0,32430.07,"ETH","Ethiopia",420334.7,12.96126,NA,NA,NA,NA,NA,NA,11
4255,"Somali","Korahe",2014,"2014-12",3.07944888325,32430.07,0,32430.07,"ETH","Ethiopia",421176.4,12.98722,NA,NA,NA,NA,NA,NA,12
4256,"Somali","Korahe",2015,"2015-03",37.5152144,32430.07,0,32430.07,"ETH","Ethiopia",423802.9,13.06821,NA,NA,NA,NA,NA,NA,3
4257,"Somali","Korahe",2015,"2015-04",117.793308915,32430.07,0,32430.07,"ETH","Ethiopia",424695.3,13.09573,NA,NA,NA,NA,NA,NA,4
4258,"Somali","Korahe",2015,"2015-05",48.2772729225,32430.07,0,32430.07,"ETH","Ethiopia",425587.8,13.12325,NA,NA,NA,NA,NA,NA,5
4259,"Somali","Korahe",2015,"2015-06",3.53826357325,32430.07,0,32430.07,"ETH","Ethiopia",426480.2,13.15077,NA,NA,NA,NA,NA,NA,6
4260,"Somali","Korahe",2015,"2015-07",8.95559224375,32430.07,0,32430.07,"ETH","Ethiopia",427372.7,13.17828,NA,NA,NA,NA,NA,NA,7
4261,"Somali","Korahe",2015,"2015-08",4.57502046475,32430.07,0,32430.07,"ETH","Ethiopia",428265.2,13.2058,NA,NA,NA,NA,NA,NA,8
4262,"Somali","Korahe",2015,"2015-09",18.76256067225,32430.07,0,32430.07,"ETH","Ethiopia",429157.6,13.23332,NA,NA,NA,NA,NA,NA,9
4263,"Somali","Korahe",2015,"2015-01",1.06177993775,32430.07,0,32430.07,"ETH","Ethiopia",422018,13.01317,NA,NA,NA,NA,NA,NA,1
4264,"Somali","Korahe",2015,"2015-02",2.794873068,32430.07,0,32430.07,"ETH","Ethiopia",422910.5,13.04069,NA,NA,NA,NA,NA,NA,2
4265,"Somali","Korahe",2015,"2015-10",134.571570075,32430.07,0,32430.07,"ETH","Ethiopia",430050,13.26084,NA,NA,NA,NA,NA,NA,10
4266,"Somali","Korahe",2015,"2015-11",29.6770324725,32430.07,0,32430.07,"ETH","Ethiopia",430942.5,13.28836,NA,NA,NA,NA,NA,NA,11
4267,"Somali","Korahe",2015,"2015-12",3.13555443375,32430.07,0,32430.07,"ETH","Ethiopia",431835,13.31588,NA,NA,NA,NA,NA,NA,12
4268,"Somali","Korahe",2016,"2016-12",3.9686659055,32430.07,0,32430.07,"ETH","Ethiopia",442544.3,13.64611,NA,NA,NA,NA,NA,NA,12
4269,"Somali","Korahe",2016,"2016-01",0.844284623,32430.07,0,32430.07,"ETH","Ethiopia",432727.4,13.3434,NA,NA,NA,NA,NA,NA,1
4270,"Somali","Korahe",2016,"2016-02",2.74104106975,32430.07,0,32430.07,"ETH","Ethiopia",433619.8,13.37092,NA,NA,NA,NA,NA,NA,2
4271,"Somali","Korahe",2016,"2016-05",62.26469957,32430.07,0,32430.07,"ETH","Ethiopia",436297.2,13.45348,NA,NA,NA,NA,NA,NA,5
4272,"Somali","Korahe",2016,"2016-06",5.67755603125,32430.07,0,32430.07,"ETH","Ethiopia",437189.7,13.481,NA,NA,NA,NA,NA,NA,6
4273,"Somali","Korahe",2016,"2016-03",5.80310580625,32430.07,0,32430.07,"ETH","Ethiopia",434512.3,13.39844,NA,NA,NA,NA,NA,NA,3
4274,"Somali","Korahe",2016,"2016-09",12.38683283475,32430.07,0,32430.07,"ETH","Ethiopia",439867,13.56355,NA,NA,NA,NA,NA,NA,9
4275,"Somali","Korahe",2016,"2016-08",2.3370913885,32430.07,0,32430.07,"ETH","Ethiopia",438974.5,13.53603,NA,NA,NA,NA,NA,NA,8
