d3mIndex,cultivar,sitename,day,canopy_height
9658,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,15,11
9659,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,16,11
9660,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,17,11
9661,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,18,12
9662,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,19,13
9663,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,22,15
9664,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,24,15
9665,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,26,17
9666,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,27,19
9667,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,30,23
9668,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,31,24
9669,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,36,43
9670,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,44,78
9671,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,45,83
9672,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,46,91
9673,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,47,98
9674,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,48,98
9675,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,50,107
9676,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,51,112
9677,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,52,118
9678,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,57,145
9679,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,73,210
9680,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,74,217
9681,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,75,214
9682,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,76,224
9683,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,77,226
9684,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,78,232
9685,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,80,236
9687,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,12,12
9688,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,14,12
9689,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,15,12
9690,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,16,12
9691,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,17,12
9692,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,19,13
9693,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,27,22
9694,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,29,28
9695,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,31,31
9696,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,36,49
9697,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,46,104
9698,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,47,113
9699,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,48,121
9700,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,51,139
9701,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,52,147
9702,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,57,179
9703,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,58,176
9704,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,73,258
9705,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,75,265
9706,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,77,287
9707,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,78,281
9708,PI569148,MAC Field Scanner Season 4 Range 6 Column 11,80,293
9710,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,12,12
9711,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,14,11
9712,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,15,11
9713,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,16,12
9714,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,17,12
9715,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,19,13
9716,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,27,18
9717,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,29,21
9718,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,31,25
9719,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,36,44
9720,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,46,93
9721,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,47,104
9722,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,48,114
9723,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,51,133
9724,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,52,143
9725,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,57,177
9726,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,58,184
9727,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,73,273
9728,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,75,288
9729,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,77,301
9730,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,78,299
9731,PI569148,MAC Field Scanner Season 4 Range 6 Column 12,80,312
9733,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,12,10
9734,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,14,10
9735,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,15,10
9736,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,16,10
9737,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,17,10
9738,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,18,11
9739,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,19,12
9740,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,27,21
9741,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,29,24
9742,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,30,25
9743,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,31,27
9744,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,77,249
9745,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,78,225
9746,PI569244,MAC Field Scanner Season 4 Range 13 Column 7,80,243
9748,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,12,12
9749,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,14,12
9750,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,15,12
9751,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,16,12
9752,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,17,12
9753,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,18,12
9754,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,19,13
9755,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,27,16
9756,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,29,17
9757,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,30,17
9758,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,31,18
9759,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,77,211
9760,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,78,214
9761,PI569244,MAC Field Scanner Season 4 Range 13 Column 8,80,222
9763,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,12,11
9764,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,14,11
9765,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,15,11
9766,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,16,12
9767,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,17,12
9768,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,18,13
9769,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,19,14
9770,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,27,24
9771,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,29,28
9772,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,30,31
9773,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,31,33
9774,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,77,282
9775,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,78,276
9776,PI569264,MAC Field Scanner Season 4 Range 17 Column 15,80,293
9778,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,12,9
9779,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,13,9
9780,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,14,9
9781,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,15,8
9782,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,16,9
9783,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,17,9
9784,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,18,10
9785,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,19,10
9786,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,22,12
9787,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,24,10
9788,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,26,12
9789,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,27,13
9790,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,30,15
9791,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,31,15
9792,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,36,28
9793,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,45,77
9794,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,46,85
9795,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,47,96
9796,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,48,98
9797,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,50,126
9798,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,51,132
9799,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,52,144
9800,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,57,180
9801,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,58,190
9802,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,59,190
9803,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,61,222
9804,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,62,204
9805,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,63,236
9806,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,66,187
9807,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,67,244
9808,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,68,227
9809,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,69,247
9810,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,70,237
9811,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,71,253
9812,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,72,240
9813,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,73,259
9814,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,74,249
9815,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,75,269
9816,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,77,257
9817,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,78,272
9818,PI569416,MAC Field Scanner Season 4 Range 30 Column 7,80,256
9820,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,12,11
9821,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,13,11
9822,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,14,10
9823,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,15,10
9824,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,16,11
9825,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,17,11
9826,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,18,11
9827,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,19,11
9828,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,22,12
9829,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,24,12
9830,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,26,13
9831,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,27,14
9832,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,30,16
9833,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,31,17
9834,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,36,28
9835,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,45,74
9836,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,46,79
9837,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,47,88
9838,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,48,94
9839,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,50,114
9840,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,51,115
9841,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,52,127
9842,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,57,160
9843,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,58,170
9844,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,59,164
9845,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,61,201
9846,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,62,187
9847,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,63,217
9848,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,66,148
9849,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,67,236
9850,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,68,214
9851,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,69,241
9852,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,70,225
9853,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,71,248
9854,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,72,228
9855,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,73,258
9856,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,74,239
9857,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,75,268
9858,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,77,249
9859,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,78,281
9860,PI569416,MAC Field Scanner Season 4 Range 30 Column 8,80,258
9862,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,12,13
9863,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,14,13
9864,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,15,13
9865,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,16,13
9866,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,17,13
9867,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,19,14
9868,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,27,19
9869,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,29,21
9870,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,30,22
9871,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,31,23
9872,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,36,38
9873,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,46,80
9874,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,47,84
9875,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,48,88
9876,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,51,97
9877,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,52,105
9878,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,57,126
9879,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,58,133
9880,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,73,189
9881,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,75,191
9882,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,77,197
9883,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,78,196
9884,PI569416,MAC Field Scanner Season 4 Range 9 Column 3,80,201
9886,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,12,12
9887,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,14,12
9888,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,15,12
9889,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,16,12
9890,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,17,12
9891,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,19,14
9892,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,27,19
9893,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,29,22
9894,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,30,24
9895,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,31,26
9896,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,36,44
9897,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,46,93
9898,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,47,98
9899,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,48,104
9900,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,51,121
9901,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,52,128
9902,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,57,152
9903,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,58,157
9904,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,73,234
9905,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,75,234
9906,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,77,251
9907,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,78,240
9908,PI569416,MAC Field Scanner Season 4 Range 9 Column 4,80,270
9910,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,12,11
9911,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,14,11
9912,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,15,11
9913,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,16,11
9914,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,17,11
9915,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,18,12
9916,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,19,12
9917,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,27,15
9918,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,29,17
9919,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,30,18
9920,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,31,19
9921,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,36,34
9922,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,46,70
9923,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,47,75
9924,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,48,77
9925,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,51,98
9926,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,52,114
9927,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,57,158
9928,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,58,168
9929,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,73,254
9930,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,75,266
9931,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,77,272
9932,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,78,277
9933,PI569418,MAC Field Scanner Season 4 Range 15 Column 10,80,288
9935,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,12,12
9936,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,14,12
9937,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,15,12
9938,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,16,12
9939,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,17,13
9940,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,18,13
9941,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,19,15
9942,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,27,22
9943,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,29,27
9944,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,30,28
9945,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,31,30
9946,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,36,48
9947,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,46,95
9948,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,47,102
9949,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,48,108
9950,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,51,133
9951,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,52,141
9952,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,57,171
9953,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,58,180
9954,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,73,262
9955,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,75,270
9956,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,77,281
9957,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,78,282
9958,PI569418,MAC Field Scanner Season 4 Range 15 Column 9,80,294
9960,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,12,10
9961,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,13,10
9962,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,14,10
9963,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,15,9
9964,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,16,10
9965,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,17,11
9966,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,18,13
9967,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,19,14
9968,PI569419,MAC Field Scanner Season 4 Range 35 Column 10,22,16
